Date,Close,Open,High,Low,Vol.,Change %
2009-04-23,4538.21,4565.44,4609.17,4524.48,-,-1.22%
2009-04-22,4594.42,4508.78,4594.88,4456.5,-,2.06%
2009-04-21,4501.63,4488.63,4542.92,4390.7,-,0.34%
2009-04-20,4486.3,4655.84,4667.65,4470.84,-,-4.07%
2009-04-17,4676.84,4622.28,4686.29,4590.72,-,1.46%
2009-04-16,4609.46,4570.34,4644.84,4531.94,-,1.31%
2009-04-15,4549.79,4527.66,4559.28,4488.26,-,-0.16%
2009-04-14,4557.01,4489.02,4583.91,4461.48,-,1.47%
2009-04-13,4491.12,4491.12,4491.12,4491.12,-,0.00%
2009-04-09,4491.12,4397.06,4510.74,4377.98,-,3.06%
2009-04-08,4357.92,4286.47,4377.35,4228.89,-,0.82%
2009-04-07,4322.5,4359.21,4379.33,4276.29,-,-0.63%
2009-04-06,4349.81,4421.71,4457.19,4306.48,-,-0.80%
2009-04-03,4384.99,4353.46,4456.3,4335.09,-,0.07%
2009-04-02,4381.92,4173.62,4404.62,4173.09,-,6.07%
2009-04-01,4131.07,4074.79,4148.66,3997.46,-,1.13%
2009-03-31,4084.76,4007.66,4091.66,4007.22,-,2.39%
2009-03-30,3989.23,4175.41,4175.45,3987.39,-,-5.10%
2009-03-27,4203.55,4251.86,4272.12,4155.54,-,-1.31%
2009-03-26,4259.37,4226.97,4262.96,4210.98,-,0.85%
2009-03-25,4223.29,4175.33,4262.23,4139.59,-,0.86%
2009-03-24,4187.36,4201.49,4239.74,4150.97,-,0.26%
2009-03-23,4176.37,4109.28,4184.77,4102.34,-,2.65%
2009-03-20,4068.74,4006.47,4081.73,3995.09,-,0.63%
2009-03-19,4043.46,4013.69,4137.8,4002.33,-,1.18%
2009-03-18,3996.32,4024.18,4066.69,3948.59,-,0.21%
2009-03-17,3987.77,4040.83,4046.42,3947.28,-,-1.40%
2009-03-16,4044.54,3990.83,4063.02,3983.4,-,2.30%
2009-03-13,3953.6,3988.05,4053.84,3936.81,-,-0.07%
2009-03-12,3956.22,3890.23,3971.25,3802.2,-,1.08%
2009-03-11,3914.1,3866.74,3994.77,3829.13,-,0.70%
2009-03-10,3886.98,3716.29,3908.14,3681.33,-,5.28%
2009-03-09,3692.03,3677.07,3706.32,3588.89,-,0.70%
2009-03-06,3666.41,3699.33,3769.13,3638.0,-,-0.79%
2009-03-05,3695.49,3864.18,3864.18,3695.49,-,-5.02%
2009-03-04,3890.94,3724.74,3891.71,3721.91,-,5.42%
2009-03-03,3690.72,3724.53,3755.88,3667.86,-,-0.52%
2009-03-02,3710.07,3817.51,3821.97,3692.78,-,-3.48%
2009-02-27,3843.74,3907.85,3907.85,3764.69,-,-2.51%
2009-02-26,3942.62,3882.88,3989.63,3849.76,-,2.51%
2009-02-25,3846.21,3937.93,3977.77,3790.79,-,-1.27%
2009-02-24,3895.75,3922.02,3932.59,3816.88,-,-1.03%
2009-02-23,3936.45,4057.25,4111.52,3912.71,-,-1.95%
2009-02-20,4014.66,4164.51,4167.05,4014.66,-,-4.76%
2009-02-19,4215.21,4212.71,4275.09,4189.16,-,0.24%
2009-02-18,4204.96,4229.53,4255.39,4124.11,-,-0.28%
2009-02-17,4216.6,4329.35,4329.7,4195.22,-,-3.44%
2009-02-16,4366.64,4386.46,4421.78,4359.29,86.11M,-1.06%
2009-02-13,4413.39,4458.74,4508.72,4397.6,-,0.13%
2009-02-12,4407.56,4518.68,4518.68,4371.47,-,-2.70%
2009-02-11,4530.09,4491.72,4539.22,4466.06,-,0.54%
2009-02-10,4505.54,4636.64,4649.23,4505.54,-,-3.46%
2009-02-09,4666.82,4627.83,4688.59,4596.74,-,0.48%
2009-02-06,4644.63,4524.8,4657.06,4506.45,-,2.97%
2009-02-05,4510.49,4443.95,4519.44,4387.78,-,0.39%
2009-02-04,4492.79,4388.26,4545.52,4372.01,-,2.69%
2009-02-03,4374.96,4302.52,4385.44,4224.53,-,2.43%
2009-02-02,4271.04,4309.17,4309.19,4198.15,-,-1.55%
2009-01-30,4338.35,4420.33,4454.39,4312.17,-,-2.03%
2009-01-29,4428.11,4495.74,4501.44,4393.98,-,-2.01%
2009-01-28,4518.72,4347.78,4533.7,4347.78,-,4.52%
2009-01-27,4323.42,4322.99,4360.79,4264.97,-,-0.08%
2009-01-26,4326.87,4165.71,4371.52,4145.12,-,3.54%
2009-01-23,4178.94,4204.0,4222.01,4067.43,-,-0.96%
2009-01-22,4219.42,4313.36,4368.47,4197.02,-,-0.98%
2009-01-21,4261.15,4208.19,4313.69,4140.26,-,0.50%
2009-01-20,4239.85,4297.42,4382.11,4222.76,-,-1.77%
2009-01-19,4316.14,4409.88,4452.57,4249.91,-,-1.15%
2009-01-16,4366.28,4395.79,4474.86,4357.82,-,0.68%
2009-01-15,4336.73,4434.22,4451.32,4295.76,-,-1.94%
2009-01-14,4422.35,4661.84,4670.84,4379.88,-,-4.63%
2009-01-13,4636.94,4704.51,4704.51,4596.49,-,-1.75%
2009-01-12,4719.62,4765.38,4791.96,4708.5,-,-1.34%
2009-01-09,4783.89,4891.58,4932.66,4743.97,-,-1.97%
2009-01-08,4879.91,4897.16,4917.62,4820.08,-,-1.17%
2009-01-07,4937.47,5008.62,5010.97,4914.22,-,-1.77%
2009-01-06,5026.31,4992.67,5111.02,4960.21,-,0.85%
2009-01-05,4983.99,5010.18,5034.85,4949.36,-,0.22%
2009-01-02,4973.07,4856.85,4974.73,4838.49,-,3.39%
2008-12-30,4810.2,4754.22,4810.41,4754.22,-,2.24%
2008-12-29,4704.86,4660.17,4732.85,4655.91,-,1.63%
2008-12-26,4629.38,4629.38,4629.38,4629.38,-,0.00%
2008-12-24,4629.38,4629.38,4629.38,4629.38,-,0.00%
2008-12-23,4629.38,4633.47,4718.6,4622.97,-,-0.21%
2008-12-22,4639.02,4693.66,4701.11,4575.52,-,-1.23%
2008-12-19,4696.7,4720.88,4785.32,4647.13,-,-1.26%
2008-12-18,4756.4,4730.1,4784.72,4715.82,-,1.02%
2008-12-17,4708.38,4768.71,4784.41,4639.17,-,-0.46%
2008-12-16,4729.91,4663.36,4758.27,4655.87,-,1.61%
2008-12-15,4654.82,4718.39,4773.32,4627.46,-,-0.18%
2008-12-12,4663.37,4660.05,4699.06,4521.52,-,-2.18%
2008-12-11,4767.2,4791.56,4822.21,4710.04,-,-0.78%
2008-12-10,4804.88,4810.48,4839.14,4742.9,-,0.54%
2008-12-09,4779.11,4673.52,4850.39,4622.24,-,1.34%
2008-12-08,4715.88,4548.87,4775.71,4548.87,-,7.63%
2008-12-05,4381.47,4529.2,4530.7,4321.64,-,-4.00%
2008-12-04,4564.23,4559.98,4732.93,4491.86,-,-0.07%
2008-12-03,4567.24,4508.88,4602.88,4377.63,-,0.78%
2008-12-02,4531.79,4349.13,4572.18,4304.03,-,3.12%
2008-12-01,4394.79,4653.12,4667.91,4367.92,-,-5.88%
2008-11-28,4669.44,4666.41,4703.67,4566.84,-,0.09%
2008-11-27,4665.27,4596.4,4682.91,4589.16,-,2.30%
2008-11-26,4560.5,4528.55,4612.22,4423.67,-,0.00%
2008-11-25,4560.42,4521.85,4693.1,4455.3,-,0.13%
2008-11-24,4554.33,4167.71,4579.07,4154.55,-,10.34%
2008-11-21,4127.41,4228.31,4296.86,4034.96,-,-2.20%
2008-11-20,4220.2,4274.98,4313.16,4113.49,-,-3.08%
2008-11-19,4354.09,4586.33,4586.69,4337.92,-,-4.92%
2008-11-18,4579.47,4556.48,4607.54,4445.88,-,0.49%
2008-11-17,4557.27,4700.5,4733.79,4512.21,-,-3.25%
2008-11-14,4710.24,4723.29,4874.16,4695.79,-,1.31%
2008-11-13,4649.52,4599.64,4713.78,4524.89,-,0.62%
2008-11-12,4620.8,4801.9,4875.66,4555.44,-,-2.96%
2008-11-11,4761.58,4984.32,4984.32,4742.48,-,-5.25%
2008-11-10,5025.53,5024.43,5135.15,4998.04,-,1.76%
2008-11-07,4938.46,4827.56,5018.41,4751.24,-,2.59%
2008-11-06,4813.57,5101.98,5101.98,4781.51,-,-6.84%
2008-11-05,5166.87,5268.8,5271.91,5142.85,-,-2.11%
2008-11-04,5278.04,5018.83,5302.57,4993.1,-,5.00%
2008-11-03,5026.84,5053.94,5089.54,4967.94,-,0.78%
2008-10-31,4987.97,4856.02,5066.81,4785.11,-,2.44%
2008-10-30,4869.3,4894.14,5042.49,4827.27,-,1.26%
2008-10-29,4808.69,4460.26,4885.85,4460.26,-,-0.31%
2008-10-28,4823.45,4314.91,4823.45,4314.91,-,11.28%
2008-10-27,4334.64,4143.45,4486.13,4062.77,-,0.91%
2008-10-24,4295.67,4362.79,4362.93,4014.6,-,-4.96%
2008-10-23,4519.7,4559.71,4576.87,4364.2,-,-1.12%
2008-10-22,4571.07,4739.74,4740.31,4535.64,-,-4.46%
2008-10-21,4784.41,4882.8,4909.64,4736.22,-,-1.05%
2008-10-20,4835.01,4891.76,4941.19,4754.27,-,1.12%
2008-10-17,4781.33,4757.98,4835.9,4576.58,-,3.43%
2008-10-16,4622.81,4675.9,4890.78,4521.91,-,-4.91%
2008-10-15,4861.63,5187.39,5192.13,4790.68,-,-6.49%
2008-10-14,5199.19,5135.14,5383.79,5095.12,-,2.70%
2008-10-13,5062.45,4642.02,5062.45,4641.38,-,11.40%
2008-10-10,4544.31,4594.53,4653.98,4308.0,-,-7.01%
2008-10-09,4887.0,5054.9,5153.53,4803.62,-,-2.53%
2008-10-08,5013.62,5237.11,5319.15,4870.2,-,-5.88%
2008-10-07,5326.63,5450.38,5502.33,5300.3,-,-1.12%
2008-10-06,5387.01,5606.07,5606.07,5292.84,-,-7.07%
2008-10-03,5797.03,5682.33,5831.97,5617.81,-,2.41%
2008-10-02,5660.63,5794.1,5876.93,5630.46,-,-2.51%
2008-10-01,5806.33,5865.08,5866.4,5746.82,-,-0.42%
2008-09-30,5831.02,5728.3,5836.77,5658.2,-,0.41%
2008-09-29,5807.08,6010.1,6015.59,5802.51,-,-4.23%
2008-09-26,6063.5,6118.13,6118.13,6001.01,-,-1.77%
2008-09-25,6173.03,6057.61,6188.43,6049.85,-,1.99%
2008-09-24,6052.87,6071.32,6109.1,6013.71,-,-0.26%
2008-09-23,6068.53,6091.85,6123.48,6033.75,-,-0.64%
2008-09-22,6107.75,6188.58,6235.13,6106.11,-,-0.58%
2008-09-19,6143.42,5986.94,6213.67,5982.3,-,4.78%
2008-09-18,5863.42,5875.05,5967.29,5812.77,-,0.04%
2008-09-17,5860.98,5977.68,6035.51,5825.24,-,-1.75%
2008-09-16,5965.17,6017.47,6024.05,5858.57,-,-1.63%
2008-09-15,6064.16,6138.42,6138.42,5942.14,-,-2.74%
2008-09-12,6234.89,6206.97,6256.25,6159.51,-,0.91%
2008-09-11,6178.9,6192.61,6202.17,6086.3,-,-0.51%
2008-09-10,6210.32,6225.3,6254.4,6160.55,-,-0.37%
2008-09-09,6233.41,6258.26,6327.18,6199.11,-,-0.48%
2008-09-08,6263.74,6262.34,6356.8,6241.26,-,2.22%
2008-09-05,6127.44,6247.64,6253.4,6095.56,-,-2.42%
2008-09-04,6279.57,6477.2,6482.16,6263.08,-,-2.91%
2008-09-03,6467.49,6488.12,6519.21,6439.91,-,-0.78%
2008-09-02,6518.47,6416.85,6553.9,6379.03,-,1.51%
2008-09-01,6421.8,6400.85,6448.98,6341.1,-,-0.01%
2008-08-29,6422.3,6427.86,6457.93,6401.22,-,0.03%
2008-08-28,6420.54,6313.91,6456.18,6265.43,-,1.57%
2008-08-27,6321.03,6336.35,6346.53,6252.13,-,-0.31%
2008-08-26,6340.52,6287.81,6370.53,6238.07,-,0.69%
2008-08-25,6296.95,6332.94,6361.55,6289.11,-,-0.72%
2008-08-22,6342.42,6243.53,6355.96,6229.19,-,1.69%
2008-08-21,6236.96,6290.32,6293.48,6219.1,-,-1.28%
2008-08-20,6317.8,6297.83,6336.79,6262.49,-,0.56%
2008-08-19,6282.43,6398.83,6401.21,6268.73,-,-2.34%
2008-08-18,6432.88,6436.14,6485.91,6374.95,-,-0.20%
2008-08-15,6446.02,6460.22,6513.92,6394.39,-,0.06%
2008-08-14,6442.21,6450.73,6481.28,6369.58,-,0.31%
2008-08-13,6422.19,6562.97,6566.62,6417.33,-,-2.49%
2008-08-12,6585.87,6601.7,6626.7,6545.24,-,-0.36%
2008-08-11,6609.63,6570.52,6612.86,6555.28,-,0.73%
2008-08-08,6561.65,6537.54,6586.1,6442.85,-,0.28%
2008-08-07,6543.49,6542.96,6620.77,6520.79,-,-0.27%
2008-08-06,6561.39,6531.55,6568.79,6496.17,-,0.65%
2008-08-05,6518.7,6356.4,6532.09,6342.93,-,2.66%
2008-08-04,6349.81,6403.3,6403.53,6322.01,-,-0.73%
2008-08-01,6396.46,6461.01,6489.69,6378.55,-,-1.28%
2008-07-31,6479.56,6467.86,6540.45,6428.49,-,0.30%
2008-07-30,6460.12,6406.03,6505.05,6396.14,-,0.96%
2008-07-29,6398.8,6302.88,6425.45,6264.74,-,0.75%
2008-07-28,6351.15,6428.36,6428.36,6342.32,-,-1.33%
2008-07-25,6436.71,6411.71,6479.96,6331.27,-,-0.06%
2008-07-24,6440.7,6546.17,6577.1,6415.31,-,-1.46%
2008-07-23,6536.09,6486.05,6562.26,6485.05,-,1.45%
2008-07-22,6442.79,6395.06,6449.88,6322.03,-,0.28%
2008-07-21,6424.84,6381.44,6484.29,6342.82,-,0.66%
2008-07-18,6382.65,6261.48,6396.3,6236.94,-,1.78%
2008-07-17,6271.27,6177.07,6318.34,6177.07,-,1.88%
2008-07-16,6155.37,6100.62,6177.03,5999.32,-,1.21%
2008-07-15,6081.7,6154.89,6164.73,6006.58,-,-1.91%
2008-07-14,6200.25,6184.65,6254.15,6184.54,-,0.76%
2008-07-11,6153.3,6310.17,6332.11,6139.74,-,-2.41%
2008-07-10,6305.0,6338.63,6384.64,6254.31,-,-1.28%
2008-07-09,6386.46,6330.69,6397.82,6330.69,-,1.30%
2008-07-08,6304.41,6314.17,6332.01,6226.74,-,-1.43%
2008-07-07,6395.75,6312.32,6416.24,6286.67,-,1.97%
2008-07-04,6272.21,6360.7,6374.84,6255.16,-,-1.28%
2008-07-03,6353.74,6262.98,6392.08,6200.56,-,0.77%
2008-07-02,6305.42,6319.6,6395.97,6295.45,-,-0.17%
2008-07-01,6315.94,6394.08,6405.43,6260.33,-,-1.60%
2008-06-30,6418.32,6423.37,6446.54,6308.24,-,-0.06%
2008-06-27,6421.91,6449.04,6464.9,6348.03,-,-0.58%
2008-06-26,6459.6,6571.55,6578.45,6448.12,-,-2.39%
2008-06-25,6617.84,6551.66,6628.62,6547.71,-,1.25%
2008-06-24,6536.06,6588.06,6617.16,6444.3,-,-0.81%
2008-06-23,6589.46,6586.83,6628.72,6572.51,-,0.17%
2008-06-20,6578.44,6730.52,6765.8,6547.4,-,-2.12%
2008-06-19,6721.17,6704.22,6765.1,6662.46,-,-0.12%
2008-06-18,6728.91,6795.18,6796.77,6705.75,-,-0.99%
2008-06-17,6796.16,6743.5,6855.84,6743.48,-,0.98%
2008-06-16,6729.88,6773.43,6812.66,6671.8,-,-0.52%
2008-06-13,6765.32,6701.5,6777.87,6649.62,-,0.76%
2008-06-12,6714.52,6647.6,6733.12,6647.6,-,0.97%
2008-06-11,6650.26,6781.88,6812.88,6637.75,-,-1.78%
2008-06-10,6771.1,6789.28,6798.58,6715.98,-,-0.65%
2008-06-09,6815.63,6790.18,6839.32,6762.73,-,0.17%
2008-06-06,6803.81,6966.09,7002.85,6796.28,-,-1.99%
2008-06-05,6941.83,6964.71,7008.93,6905.01,-,-0.34%
2008-06-04,6965.43,6993.69,6994.2,6898.01,-,-0.77%
2008-06-03,7019.13,6986.92,7023.18,6962.38,-,0.15%
2008-06-02,7008.77,7098.7,7102.05,6995.41,-,-1.24%
2008-05-30,7096.79,7065.79,7124.61,7063.8,-,0.59%
2008-05-29,7055.03,7055.72,7085.13,7004.7,-,0.30%
2008-05-28,7033.84,6980.69,7082.26,6955.14,-,1.08%
2008-05-27,6958.66,6966.05,7006.28,6905.86,-,0.07%
2008-05-26,6953.84,6923.94,6965.19,6917.61,-,0.14%
2008-05-23,6944.05,7057.52,7065.9,6934.54,-,-1.79%
2008-05-22,7070.33,7016.21,7090.23,6980.54,-,0.42%
2008-05-21,7040.83,7129.07,7151.38,7013.13,-,-1.09%
2008-05-20,7118.5,7188.07,7188.98,7108.25,-,-1.49%
2008-05-19,7225.94,7177.02,7231.86,7165.44,-,0.97%
2008-05-16,7156.55,7103.84,7205.96,7103.84,-,1.07%
2008-05-15,7081.05,7072.12,7088.67,7037.09,-,-0.03%
2008-05-14,7083.24,7081.72,7101.49,7001.33,-,0.33%
2008-05-13,7060.19,7062.6,7080.86,7002.37,-,0.34%
2008-05-12,7035.95,7021.29,7064.6,7006.42,-,0.47%
2008-05-09,7003.17,7040.79,7040.79,6961.63,-,-0.97%
2008-05-08,7071.9,7037.63,7073.45,7013.06,-,-0.06%
2008-05-07,7076.25,7040.84,7107.53,7037.01,-,0.84%
2008-05-06,7017.1,7043.65,7062.37,6969.16,-,-0.50%
2008-05-05,7052.08,7036.99,7059.92,7021.73,-,0.13%
2008-05-02,7043.23,6982.06,7092.82,6971.93,-,1.36%
2008-04-30,6948.82,6888.21,6962.6,6851.52,-,0.92%
2008-04-29,6885.34,6905.42,6909.99,6855.11,-,-0.58%
2008-04-28,6925.33,6914.4,6966.47,6819.51,-,0.42%
2008-04-25,6896.58,6855.67,6945.25,6848.9,-,1.10%
2008-04-24,6821.32,6776.93,6827.9,6720.91,-,0.39%
2008-04-23,6795.03,6739.65,6813.67,6656.86,-,0.99%
2008-04-22,6728.3,6762.44,6818.62,6702.98,-,-0.86%
2008-04-21,6786.55,6840.68,6848.65,6749.72,-,-0.83%
2008-04-18,6843.08,6703.02,6860.38,6703.02,-,2.41%
2008-04-17,6681.81,6717.28,6743.14,6665.01,-,-0.31%
2008-04-16,6702.84,6624.61,6710.86,6600.68,-,1.79%
2008-04-15,6585.05,6581.12,6626.88,6524.9,-,0.47%
2008-04-14,6554.49,6561.9,6573.25,6516.51,-,-0.74%
2008-04-11,6603.57,6739.18,6768.12,6570.74,-,-1.50%
2008-04-10,6704.32,6716.69,6719.07,6608.78,-,-0.25%
2008-04-09,6721.36,6751.48,6785.06,6705.06,-,-0.75%
2008-04-08,6771.98,6795.05,6795.34,6723.84,-,-0.72%
2008-04-07,6821.03,6802.55,6843.25,6795.06,-,0.85%
2008-04-04,6763.39,6753.87,6797.23,6691.28,-,0.32%
2008-04-03,6741.72,6788.4,6802.62,6695.83,-,-0.53%
2008-04-02,6777.44,6749.24,6806.66,6726.43,-,0.85%
2008-04-01,6720.33,6519.02,6734.5,6496.94,-,2.84%
2008-03-31,6534.97,6530.11,6541.12,6429.62,-,-0.38%
2008-03-28,6559.9,6587.21,6616.45,6535.07,-,-0.28%
2008-03-27,6578.06,6486.02,6610.16,6478.81,-,1.37%
2008-03-26,6489.26,6508.43,6538.28,6469.0,-,-0.54%
2008-03-25,6524.71,6443.45,6540.48,6443.36,-,3.24%
2008-03-20,6319.99,6331.06,6376.24,6270.98,-,-0.65%
2008-03-19,6361.22,6429.24,6469.99,6310.6,-,-0.50%
2008-03-18,6393.39,6237.63,6417.95,6237.63,-,3.41%
2008-03-17,6182.3,6360.92,6362.02,6167.82,-,-4.18%
2008-03-14,6451.9,6500.17,6623.42,6391.56,-,-0.75%
2008-03-13,6500.56,6529.62,6529.62,6399.04,-,-1.50%
2008-03-12,6599.37,6574.52,6666.58,6569.36,-,1.15%
2008-03-11,6524.57,6462.53,6604.0,6431.74,-,1.19%
2008-03-10,6448.08,6487.11,6537.39,6414.52,-,-1.01%
2008-03-07,6513.99,6550.55,6562.4,6450.88,-,-1.17%
2008-03-06,6591.31,6674.74,6683.16,6569.6,-,-1.38%
2008-03-05,6683.71,6583.3,6699.3,6578.82,-,2.12%
2008-03-04,6545.04,6692.73,6720.16,6516.83,-,-2.17%
2008-03-03,6689.95,6692.98,6701.53,6608.61,-,-0.86%
2008-02-29,6748.13,6847.9,6864.69,6698.55,-,-1.67%
2008-02-28,6862.52,6985.42,6995.39,6849.59,-,-1.93%
2008-02-27,6997.85,7007.69,7017.7,6881.23,-,0.17%
2008-02-26,6985.97,6906.43,7007.44,6906.43,-,1.50%
2008-02-25,6882.56,6850.92,6922.61,6825.12,-,1.12%
2008-02-22,6806.29,6889.49,6889.49,6762.77,-,-1.43%
2008-02-21,6904.85,6928.34,7017.86,6881.29,-,0.07%
2008-02-20,6899.68,6933.02,6964.93,6852.58,-,-1.47%
2008-02-19,7002.29,6947.68,7079.74,6890.93,-,0.50%
2008-02-18,6967.55,6865.57,6997.77,6865.57,114.68M,1.98%
2008-02-15,6832.43,6966.75,7012.63,6797.76,-,-1.87%
2008-02-14,6962.28,7024.57,7062.08,6935.31,-,-0.16%
2008-02-13,6973.67,6914.21,7007.05,6869.94,-,0.08%
2008-02-12,6967.84,6793.47,6979.23,6746.2,-,3.33%
2008-02-11,6743.54,6723.97,6812.21,6690.77,-,-0.35%
2008-02-08,6767.28,6777.54,6851.78,6706.18,-,0.50%
2008-02-07,6733.72,6829.07,6839.16,6655.65,-,-1.66%
2008-02-06,6847.51,6726.54,6861.94,6696.94,-,1.22%
2008-02-05,6765.25,6998.74,7000.05,6744.17,-,-3.36%
2008-02-04,7000.49,7018.64,7059.19,6975.93,-,0.46%
2008-02-01,6968.67,6896.19,7037.16,6896.19,-,1.71%
2008-01-31,6851.75,6856.88,6887.75,6691.25,-,-0.34%
2008-01-30,6875.35,6886.92,6920.77,6822.44,-,-0.26%
2008-01-29,6892.96,6834.6,6929.88,6823.68,-,1.09%
2008-01-28,6818.85,6749.29,6827.37,6680.3,-,0.03%
2008-01-25,6816.74,6884.16,7002.19,6782.41,-,-0.06%
2008-01-24,6821.07,6550.11,6854.98,6550.11,-,5.93%
2008-01-23,6439.21,6811.81,6884.87,6384.4,-,-4.88%
2008-01-22,6769.47,6591.39,6877.62,6420.71,-,-0.31%
2008-01-21,6790.19,7292.68,7292.68,6762.77,-,-7.16%
2008-01-18,7314.17,7417.55,7501.04,7287.29,-,-1.34%
2008-01-17,7413.53,7504.85,7547.47,7400.08,-,-0.78%
2008-01-16,7471.57,7536.48,7555.56,7450.38,-,-1.25%
2008-01-15,7566.38,7714.6,7724.26,7563.9,-,-2.14%
2008-01-14,7732.02,7692.54,7759.17,7683.54,-,0.18%
2008-01-11,7717.95,7717.45,7746.47,7675.45,-,0.06%
2008-01-10,7713.09,7799.11,7830.95,7700.85,-,-0.89%
2008-01-09,7782.71,7839.23,7841.62,7770.42,-,-0.86%
2008-01-08,7849.99,7844.5,7923.44,7831.51,-,0.42%
2008-01-07,7817.17,7810.82,7858.64,7781.68,-,0.11%
2008-01-04,7808.69,7913.53,7914.7,7780.27,-,-1.26%
2008-01-03,7908.41,7941.52,7969.9,7858.39,-,-0.51%
2008-01-02,7949.11,8045.97,8100.64,7925.11,-,-1.47%
2007-12-28,8067.32,8010.89,8068.95,7991.81,-,0.36%
2007-12-27,8038.6,8038.73,8073.99,8024.77,-,0.45%
2007-12-21,8002.67,7913.38,8015.42,7913.38,-,1.70%
2007-12-20,7869.19,7842.26,7919.05,7842.17,-,0.41%
2007-12-19,7837.32,7865.33,7876.59,7777.4,-,-0.17%
2007-12-18,7850.74,7811.08,7942.76,7796.1,-,0.32%
2007-12-17,7825.44,7884.17,7884.19,7812.02,-,-1.55%
2007-12-14,7948.36,7949.0,7987.29,7873.27,-,0.25%
2007-12-13,7928.31,8014.47,8034.32,7922.98,-,-1.83%
2007-12-12,8076.12,7968.93,8117.79,7928.12,-,0.83%
2007-12-11,8009.42,8050.37,8067.04,7983.41,-,-0.30%
2007-12-10,8033.36,7972.7,8057.69,7955.19,-,0.49%
2007-12-07,7994.07,7963.25,8009.76,7957.55,-,0.67%
2007-12-06,7940.58,7958.18,7998.04,7911.48,-,-0.05%
2007-12-05,7944.77,7850.94,7953.94,7842.62,-,1.74%
2007-12-04,7808.94,7841.87,7849.94,7785.12,-,-0.36%
2007-12-03,7837.26,7859.39,7889.59,7825.66,-,-0.42%
2007-11-30,7870.52,7772.44,7894.47,7771.77,-,1.36%
2007-11-29,7765.19,7755.3,7780.48,7729.44,-,0.54%
2007-11-28,7723.66,7552.26,7729.0,7536.54,-,2.55%
2007-11-27,7531.35,7537.55,7546.41,7444.62,-,-0.48%
2007-11-26,7567.36,7642.1,7674.66,7559.7,-,-0.55%
2007-11-23,7608.96,7565.01,7620.29,7549.15,-,0.62%
2007-11-22,7562.1,7538.8,7581.13,7488.09,-,0.58%
2007-11-21,7518.42,7569.86,7569.86,7474.51,-,-1.47%
2007-11-20,7630.31,7550.35,7634.46,7523.67,-,1.58%
2007-11-19,7511.97,7608.2,7623.1,7498.9,-,-1.32%
2007-11-16,7612.26,7635.65,7655.96,7564.66,-,-0.71%
2007-11-15,7667.03,7781.81,7803.87,7635.69,-,-1.49%
2007-11-14,7783.11,7821.42,7866.01,7765.51,-,0.07%
2007-11-13,7777.56,7781.42,7791.5,7752.24,-,-0.38%
2007-11-12,7806.84,7780.49,7810.6,7766.07,-,-0.07%
2007-11-09,7812.4,7830.12,7918.92,7792.82,-,-0.09%
2007-11-08,7819.47,7771.56,7844.4,7701.87,-,0.25%
2007-11-07,7799.62,7839.06,7854.16,7739.92,-,-0.35%
2007-11-06,7827.19,7823.22,7859.95,7821.78,-,0.25%
2007-11-05,7807.55,7790.89,7830.92,7779.97,-,-0.53%
2007-11-02,7849.49,7846.91,7864.48,7792.37,-,-0.40%
2007-11-01,7880.85,8024.41,8038.41,7853.76,-,-1.73%
2007-10-31,8019.22,7975.02,8027.49,7960.48,-,0.52%
2007-10-30,7977.94,8004.59,8004.59,7966.24,-,-0.40%
2007-10-29,8009.67,7989.4,8016.47,7986.71,-,0.76%
2007-10-26,7949.17,7944.34,7970.36,7919.2,-,0.21%
2007-10-25,7932.44,7862.61,7970.57,7861.39,-,1.32%
2007-10-24,7828.96,7842.13,7861.27,7807.99,-,-0.18%
2007-10-23,7842.79,7822.89,7876.62,7822.89,-,0.61%
2007-10-22,7794.94,7819.28,7819.28,7763.64,-,-1.13%
2007-10-19,7884.12,7895.53,7940.29,7870.73,-,-0.47%
2007-10-18,7921.4,7997.73,8014.56,7906.79,-,-0.80%
2007-10-17,7985.41,7944.53,8017.04,7941.51,-,0.29%
2007-10-16,7962.64,7946.12,7964.6,7927.78,-,-0.09%
2007-10-15,7969.47,8039.8,8039.8,7951.26,-,-0.89%
2007-10-12,8041.26,7995.59,8041.26,7974.87,-,0.09%
2007-10-11,8033.69,7985.68,8063.83,7981.53,-,0.59%
2007-10-10,7986.57,7985.98,8009.34,7955.93,-,0.08%
2007-10-09,7980.44,7974.87,8012.87,7955.04,-,0.08%
2007-10-08,7974.37,8008.76,8017.77,7968.25,-,-0.35%
2007-10-05,8002.18,7954.25,8014.16,7946.34,-,0.72%
2007-10-04,7944.99,7940.65,7966.81,7911.86,-,-0.13%
2007-10-03,7955.3,7952.38,7964.4,7928.56,-,0.11%
2007-10-02,7946.79,7937.22,7971.13,7924.14,-,0.31%
2007-10-01,7922.42,7851.29,7922.42,7831.4,-,0.77%
2007-09-28,7861.51,7850.94,7880.42,7790.23,-,0.10%
2007-09-27,7853.79,7844.42,7882.18,7837.34,-,0.64%
2007-09-26,7804.15,7797.34,7815.49,7788.44,-,0.45%
2007-09-25,7769.44,7755.17,7786.93,7717.44,-,-0.24%
2007-09-24,7787.92,7777.2,7797.62,7762.05,-,-0.08%
2007-09-21,7794.43,7722.97,7809.24,7714.81,-,0.77%
2007-09-20,7735.09,7728.78,7745.25,7696.94,-,-0.20%
